STATION,DATE,TAVG,TMAX,TMIN
USC00193821,10/6/2016,,61,48
USC00193821,10/7/2016,,66,45
USC00193821,10/8/2016,,73,45
USC00193821,10/9/2016,,68,49
USC00193821,10/10/2016,,63,49
USC00193821,10/11/2016,,57,48
USC00193821,10/12/2016,,63,41
USC00193821,10/13/2016,,64,42
USC00193821,10/14/2016,,67,49
USC00193821,10/15/2016,,57,37
USC00193821,10/16/2016,,61,41
USC00193821,10/17/2016,,68,54
USC00193821,10/18/2016,,74,61
USC00193821,10/19/2016,,72,62
USC00193821,10/20/2016,,74,53
USC00193821,10/21/2016,,68,55
USC00193821,10/22/2016,,70,63
USC00193821,10/23/2016,,66,45
USC00193821,10/24/2016,,58,47
USC00193821,10/25/2016,,61,40
USC00193821,10/26/2016,,50,36
USC00193821,10/27/2016,,47,31
USC00193821,10/28/2016,,57,38
USC00193821,10/29/2016,,55,44
USC00193821,10/30/2016,,60,44
USC00193821,10/31/2016,,67,44
USC00193821,11/1/2016,,50,35
USC00193821,11/2/2016,,55,36
USC00193821,11/3/2016,,63,51
USC00193821,11/4/2016,,62,47
USC00193821,11/5/2016,,55,36
USC00193821,11/6/2016,,54,36
USC00193821,11/7/2016,,49,42
USC00193821,11/8/2016,,52,32
USC00193821,11/9/2016,,59,36
USC00193821,11/10/2016,,62,44
USC00193821,11/11/2016,,53,44
USC00193821,11/12/2016,,63,35
USC00193821,11/13/2016,,46,35
USC00193821,11/14/2016,,56,40
USC00193821,11/15/2016,,61,48
USC00193821,11/16/2016,,59,49
USC00193821,11/17/2016,,57,40
USC00193821,11/18/2016,,54,44
USC00193821,11/19/2016,,53,48
USC00193821,11/20/2016,,49,44
USC00193821,11/21/2016,,45,33
USC00193821,11/22/2016,,41,31
USC00193821,11/23/2016,,45,29
USC00193821,11/24/2016,,46,32
USC00193821,11/25/2016,,46,42
USC00193821,11/26/2016,,49,42
USC00193821,11/27/2016,,46,36
USC00193821,11/28/2016,,47,30
USC00193821,11/29/2016,,42,27
USC00193821,11/30/2016,,58,40
USC00193821,12/1/2016,,58,47
USC00193821,12/2/2016,,60,39
USC00193821,12/3/2016,,51,36
USC00193821,12/4/2016,,47,32
USC00193821,12/5/2016,,42,28
USC00193821,12/6/2016,,43,35
USC00193821,12/7/2016,,47,36
USC00193821,12/8/2016,,47,34
USC00193821,12/9/2016,,45,31
USC00193821,12/10/2016,,39,20
USC00193821,12/11/2016,,31,18
USC00193821,12/12/2016,,42,20
USC00193821,12/13/2016,,53,32
USC00193821,12/14/2016,,45,33
USC00193821,12/15/2016,,46,25
USC00193821,12/16/2016,,32,6
USC00193821,12/17/2016,,32,7
USC00193821,12/18/2016,,50,32
USC00193821,12/19/2016,,51,31
USC00193821,12/20/2016,,32,27
USC00193821,12/21/2016,,42,29
USC00193821,12/22/2016,,43,27
USC00193821,12/23/2016,,41,31
USC00193821,12/24/2016,,46,32
USC00193821,12/25/2016,,48,33
USC00193821,12/26/2016,,46,27
USC00193821,12/27/2016,,55,28
USC00193821,12/28/2016,,56,33
USC00193821,12/29/2016,,43,25
USC00193821,12/30/2016,,46,26
USC00193821,12/31/2016,,43,27
USC00193821,1/1/2017,,47,28
USC00193821,1/2/2017,,47,25
USC00193821,1/3/2017,,42,26
USC00193821,1/4/2017,,49,40
USC00193821,1/5/2017,,45,29
USC00193821,1/6/2017,,36,26
USC00193821,1/7/2017,,31,23
USC00193821,1/8/2017,,31,12
USC00193821,1/9/2017,,31,9
USC00193821,1/10/2017,,24,9
USC00193821,1/11/2017,,47,18
USC00193821,1/12/2017,,52,38
USC00193821,1/13/2017,,53,45
USC00193821,1/14/2017,,49,22
USC00193821,1/15/2017,,32,23
USC00193821,1/16/2017,,38,18
USC00193821,1/17/2017,,41,20
USC00193821,1/18/2017,,46,26
USC00193821,1/19/2017,,41,35
USC00193821,1/20/2017,,46,35
USC00193821,1/21/2017,,42,36
USC00193821,1/22/2017,,49,37
USC00193821,1/23/2017,,51,35
USC00193821,1/24/2017,,46,35
USC00193821,1/25/2017,,47,37
USC00193821,1/26/2017,,46,36
USC00193821,1/27/2017,,50,37
USC00193821,1/28/2017,,46,34
USC00193821,1/29/2017,,43,28
USC00193821,1/30/2017,,44,26
USC00193821,1/31/2017,,39,20
USC00193821,2/1/2017,,33,20
USC00193821,2/2/2017,,42,29
USC00193821,2/3/2017,,42,23
USC00193821,2/4/2017,,34,20
USC00193821,2/5/2017,,34,20
USC00193821,2/6/2017,,43,31
USC00193821,2/7/2017,,42,27
USC00193821,2/8/2017,,48,37
USC00193821,2/9/2017,,58,38
USC00193821,2/10/2017,,43,10
USC00193821,2/11/2017,,29,12
USC00193821,2/12/2017,,39,26
USC00193821,2/13/2017,,40,26
USC00193821,2/14/2017,,34,23
USC00193821,2/15/2017,,35,22
USC00193821,2/16/2017,,41,30
USC00193821,2/17/2017,,34,23
USC00193821,2/18/2017,,42,22
USC00193821,2/19/2017,,48,33
USC00193821,2/20/2017,,60,39
USC00193821,2/21/2017,,42,30
USC00193821,2/22/2017,,47,30
USC00193821,2/23/2017,,51,38
USC00193821,2/24/2017,,56,38
USC00193821,2/25/2017,,63,45
USC00193821,2/26/2017,,63,37
USC00193821,2/27/2017,,52,25
USC00193821,2/28/2017,,47,34
USC00193821,3/1/2017,,48,41
USC00193821,3/2/2017,,54,41
USC00193821,3/3/2017,,54,25
USC00193821,3/4/2017,,39,15
USC00193821,3/5/2017,,24,9
USC00193821,3/6/2017,,33,17
USC00193821,3/7/2017,,39,17
USC00193821,3/8/2017,,46,17
USC00193821,3/9/2017,,55,41
USC00193821,3/10/2017,,57,30
USC00193821,3/11/2017,,30,13
USC00193821,3/12/2017,,22,10
USC00193821,3/13/2017,,27,11
USC00193821,3/14/2017,,34,13
USC00193821,3/15/2017,,46,13
USC00193821,3/16/2017,,31,21
USC00193821,3/17/2017,,37,23
USC00193821,3/18/2017,,42,21
USC00193821,3/19/2017,,45,35
USC00193821,3/20/2017,,38,33
USC00193821,3/21/2017,,46,31
USC00193821,3/22/2017,,56,35
USC00193821,3/23/2017,,38,19
USC00193821,3/24/2017,,40,20
USC00193821,3/25/2017,,44,31
USC00193821,3/26/2017,,46,30
USC00193821,3/27/2017,,47,37
USC00193821,3/28/2017,,46,36
USC00193821,3/29/2017,,45,36
USC00193821,3/30/2017,,46,35
USC00193821,3/31/2017,,47,35
USC00193821,4/1/2017,,41,35
USC00193821,4/2/2017,,40,35
USC00193821,4/3/2017,,50,34
USC00193821,4/4/2017,,57,33
USC00193821,4/5/2017,,44,38
USC00193821,4/6/2017,,42,38
USC00193821,4/7/2017,,54,38
USC00193821,4/8/2017,,54,37
USC00193821,4/9/2017,,48,37
USC00193821,4/10/2017,,61,42
USC00193821,4/11/2017,,58,42
USC00193821,4/12/2017,,66,45
USC00193821,4/13/2017,,66,45
USC00193821,4/14/2017,,57,35
USC00193821,4/15/2017,,61,35
USC00193821,4/16/2017,,61,49
USC00193821,4/17/2017,,67,49
USC00193821,4/18/2017,,79,44
USC00193821,4/19/2017,,55,36
USC00193821,4/20/2017,,46,37
USC00193821,4/21/2017,,54,44
USC00193821,4/22/2017,,46,44
USC00193821,4/23/2017,,46,41
USC00193821,4/24/2017,,58,42
USC00193821,4/25/2017,,58,45
USC00193821,4/26/2017,,54,49
USC00193821,4/27/2017,,55,49
USC00193821,4/28/2017,,65,49
USC00193821,4/29/2017,,70,53
USC00193821,4/30/2017,,76,49
USC00193821,5/1/2017,,57,44
USC00193821,5/2/2017,,59,44
USC00193821,5/3/2017,,60,45
USC00193821,5/4/2017,,64,44
USC00193821,5/5/2017,,60,44
USC00193821,5/6/2017,,59,47
USC00193821,5/7/2017,,60,51
USC00193821,5/8/2017,,59,43
USC00193821,5/9/2017,,58,39
USC00193821,5/10/2017,,57,42
USC00193821,5/11/2017,,58,42
USC00193821,5/12/2017,,60,42
USC00193821,5/13/2017,,56,44
USC00193821,5/14/2017,,54,46
USC00193821,5/15/2017,,53,46
USC00193821,5/16/2017,,55,46
USC00193821,5/17/2017,,75,46
USC00193821,5/18/2017,,77,62
USC00193821,5/19/2017,,83,59
USC00193821,5/20/2017,,82,50
USC00193821,5/21/2017,,61,44
USC00193821,5/22/2017,,66,48
USC00193821,5/23/2017,,57,53
USC00193821,5/24/2017,,63,53
USC00193821,5/25/2017,,65,51
USC00193821,5/26/2017,,65,51
USC00193821,5/27/2017,,58,51
USC00193821,5/28/2017,,64,51
USC00193821,5/29/2017,,63,48
USC00193821,5/30/2017,,52,48
USC00193821,5/31/2017,,60,48
USC00193821,6/1/2017,,60,53
USC00193821,6/2/2017,,72,53
USC00193821,6/3/2017,,72,47
USC00193821,6/4/2017,,66,50
USC00193821,6/5/2017,,68,50
USC00193821,6/6/2017,,57,51
USC00193821,6/7/2017,,52,47
USC00193821,6/8/2017,,61,43
USC00193821,6/9/2017,,65,43
USC00193821,6/10/2017,,73,52
USC00193821,6/11/2017,,78,60
USC00193821,6/12/2017,,77,63
USC00193821,6/13/2017,,88,65
USC00193821,6/14/2017,,90,65
USC00193821,6/15/2017,,73,51
USC00193821,6/16/2017,,67,52
USC00193821,6/17/2017,,65,59
USC00193821,6/18/2017,,69,59
USC00193821,6/19/2017,,71,65
USC00193821,6/20/2017,,71,65
USC00193821,6/21/2017,,72,61
USC00193821,6/22/2017,,75,63
USC00193821,6/23/2017,,77,63
USC00193821,6/24/2017,,,
USC00193821,6/25/2017,,84,63
USC00193821,6/26/2017,,80,62
USC00193821,6/27/2017,,76,58
USC00193821,6/28/2017,,76,58
USC00193821,6/29/2017,,74,57
USC00193821,6/30/2017,,75,57
USC00193821,7/1/2017,,75,68
USC00193821,7/2/2017,,76,68
USC00193821,7/3/2017,,82,68
USC00193821,7/4/2017,,85,66
USC00193821,7/5/2017,,81,61
USC00193821,7/6/2017,,82,58
USC00193821,7/7/2017,,73,58
USC00193821,7/8/2017,,70,60
USC00193821,7/9/2017,,78,60
USC00193821,7/10/2017,,79,65
USC00193821,7/11/2017,,78,61
USC00193821,7/12/2017,,81,70
USC00193821,7/13/2017,,78,66
USC00193821,7/14/2017,,76,60
USC00193821,7/15/2017,,68,61
USC00193821,7/16/2017,,73,62
USC00193821,7/17/2017,,80,67
USC00193821,7/18/2017,,78,69
USC00193821,7/19/2017,,79,71
USC00193821,7/20/2017,,82,70
USC00193821,7/21/2017,,85,72
USC00193821,7/22/2017,,84,71
USC00193821,7/23/2017,,79,70
USC00193821,7/24/2017,,73,63
USC00193821,7/25/2017,,65,57
USC00193821,7/26/2017,,65,57
USC00193821,7/27/2017,,75,58
USC00193821,7/28/2017,,,
USC00193821,7/29/2017,,80,66
USC00193821,7/30/2017,,69,61
USC00193821,7/31/2017,,73,56
USC00193821,8/1/2017,,78,63
USC00193821,8/2/2017,,83,66
USC00193821,8/3/2017,,78,66
USC00193821,8/4/2017,,76,67
USC00193821,8/5/2017,,76,67
USC00193821,8/6/2017,,74,63
USC00193821,8/7/2017,,77,63
USC00193821,8/8/2017,,77,60
USC00193821,8/9/2017,,69,60
USC00193821,8/10/2017,,79,65
USC00193821,8/11/2017,,79,61
USC00193821,8/12/2017,,75,61
USC00193821,8/13/2017,,,
USC00193821,8/14/2017,,81,59
USC00193821,8/15/2017,,81,68
USC00193821,8/16/2017,,78,65
USC00193821,8/17/2017,,79,64
USC00193821,8/18/2017,,76,65
USC00193821,8/19/2017,,73,70
USC00193821,8/20/2017,,80,67
USC00193821,8/21/2017,,80,63
USC00193821,8/22/2017,,80,67
USC00193821,8/23/2017,,78,71
USC00193821,8/24/2017,,,
USC00193821,8/25/2017,,77,60
USC00193821,8/26/2017,,73,56
USC00193821,8/27/2017,,72,54
USC00193821,8/28/2017,,74,54
USC00193821,8/29/2017,,73,57
USC00193821,8/30/2017,,68,56
USC00193821,8/31/2017,,68,54
USC00193821,9/1/2017,,77,53
USC00193821,9/2/2017,,68,49
USC00193821,9/3/2017,,64,53
USC00193821,9/4/2017,,67,55
USC00193821,9/5/2017,,72,62
USC00193821,9/6/2017,,76,67
USC00193821,9/7/2017,,74,62
USC00193821,9/8/2017,,69,57
USC00193821,9/9/2017,,72,53
USC00193821,9/10/2017,,72,53
USC00193821,9/11/2017,,66,53
USC00193821,9/12/2017,,74,54
USC00193821,9/13/2017,,77,59
USC00193821,9/14/2017,,77,59
USC00193821,9/15/2017,,73,67
USC00193821,9/16/2017,,75,64
USC00193821,9/17/2017,,74,62
USC00193821,9/18/2017,,78,63
USC00193821,9/19/2017,,71,65
USC00193821,9/20/2017,,69,65
USC00193821,9/21/2017,,65,62
USC00193821,9/22/2017,,,57
USC00193821,9/23/2017,,60,58
USC00193821,9/24/2017,,63,58
USC00193821,9/25/2017,,77,60
USC00193821,9/26/2017,,76,63
USC00193821,9/27/2017,,77,64
USC00193821,9/28/2017,,,
USC00193821,9/29/2017,,74,52
USC00193821,9/30/2017,,69,51
USC00193821,10/1/2017,,61,48
USC00193821,10/2/2017,,63,50
USC00193821,10/3/2017,,65,45
USC00193821,10/4/2017,,64,45
USC00193821,10/5/2017,,68,53
USC00193821,10/6/2017,,75,60
USC00193821,10/7/2017,,74,59
USC00193821,10/8/2017,,69,59
USC00193821,10/9/2017,,71,66
USC00193821,10/10/2017,,71,66
USC00193821,10/11/2017,,75,55
USC00193821,10/12/2017,,70,53
USC00193821,10/13/2017,,62,46
USC00193821,10/14/2017,,63,47
USC00193821,10/15/2017,,65,59
USC00193821,10/16/2017,,68,60
USC00193821,10/17/2017,,63,47
USC00193821,10/18/2017,,55,45
USC00193821,10/19/2017,,68,50
USC00193821,10/20/2017,,66,
USC00193821,10/21/2017,,68,
USC00193821,10/22/2017,,68,48
USC00193821,10/23/2017,,76,49
USC00193821,10/24/2017,,70,50
USC00193821,10/25/2017,,70,64
USC00193821,10/26/2017,,67,58
USC00193821,10/27/2017,,61,45
USC00193821,10/28/2017,,58,41
USC00193821,10/29/2017,,64,46
USC00193821,10/30/2017,,65,59
USC00193821,10/31/2017,,62,51
USC00193821,11/1/2017,,60,36
USC00193821,11/2/2017,,58,37
USC00193821,11/3/2017,,65,37
USC00193821,11/4/2017,,65,46
USC00193821,11/5/2017,,60,43
USC00193821,11/6/2017,,62,53
USC00193821,11/7/2017,,67,47
USC00193821,11/8/2017,,57,44
USC00193821,11/9/2017,,,
USC00193821,11/10/2017,,56,39
USC00193821,11/11/2017,,45,22
USC00193821,11/12/2017,,38,24
USC00193821,11/13/2017,,47,33
USC00193821,11/14/2017,,49,42
USC00193821,11/15/2017,,46,40
USC00193821,11/16/2017,,,
USC00193821,11/17/2017,,50,38
USC00193821,11/18/2017,,46,27
USC00193821,11/19/2017,,59,34
USC00193821,11/20/2017,,58,35
USC00193821,11/21/2017,,46,32
USC00193821,11/22/2017,,57,45
USC00193821,11/23/2017,,56,30
USC00193821,11/24/2017,,43,27
USC00193821,11/25/2017,,49,33
USC00193821,11/26/2017,,57,45
USC00193821,11/27/2017,,52,34
USC00193821,11/28/2017,,49,27
USC00193821,11/29/2017,,55,27
USC00193821,11/30/2017,,60,34
USC00193821,12/1/2017,,,
USC00193821,12/2/2017,,53,33
USC00193821,12/3/2017,,51,38
USC00193821,12/4/2017,,51,36
USC00193821,12/5/2017,,48,28
USC00193821,12/6/2017,,56,39
USC00193821,12/7/2017,,55,36
USC00193821,12/8/2017,,48,30
USC00193821,12/9/2017,,41,33
USC00193821,12/10/2017,,39,31
USC00193821,12/11/2017,,40,28
USC00193821,12/12/2017,,41,26
USC00193821,12/13/2017,,49,22
USC00193821,12/14/2017,,27,21
USC00193821,12/15/2017,,28,15
USC00193821,12/16/2017,,28,17
USC00193821,12/17/2017,,33,17
USC00193821,12/18/2017,,33,17
USC00193821,12/19/2017,,40,27
USC00193821,12/20/2017,,51,36
USC00193821,12/21/2017,,45,26
USC00193821,12/22/2017,,36,24
USC00193821,12/23/2017,,41,30
USC00193821,12/24/2017,,54,37
USC00193821,12/25/2017,,43,35
USC00193821,12/26/2017,,44,24
USC00193821,12/27/2017,,31,14
USC00193821,12/28/2017,,24,7
USC00193821,12/29/2017,,16,5
USC00193821,12/30/2017,,17,6
USC00193821,12/31/2017,,19,7
USC00193821,1/1/2018,,17,-1
USC00193821,1/2/2018,,14,-1
USC00193821,1/3/2018,,19,7
USC00193821,1/4/2018,,40,12
USC00193821,1/5/2018,,40,15
USC00193821,1/6/2018,,18,6
USC00193821,1/7/2018,,15,-1
USC00193821,1/8/2018,,30,1
USC00193821,1/9/2018,,40,30
USC00193821,1/10/2018,,40,25
USC00193821,1/11/2018,,37,25
USC00193821,1/12/2018,,48,34
USC00193821,1/13/2018,,56,43
USC00193821,1/14/2018,,52,21
USC00193821,1/15/2018,,28,22
USC00193821,1/16/2018,,31,26
USC00193821,1/17/2018,,38,22
USC00193821,1/18/2018,,36,30
USC00193821,1/19/2018,,34,21
USC00193821,1/20/2018,,40,21
USC00193821,1/21/2018,,48,29
USC00193821,1/22/2018,,50,27
USC00193821,1/23/2018,,,
USC00193821,1/24/2018,,50,34
USC00193821,1/25/2018,,44,21
USC00193821,1/26/2018,,32,19
USC00193821,1/27/2018,,34,19
USC00193821,1/28/2018,,44,34
USC00193821,1/29/2018,,45,37
USC00193821,1/30/2018,,41,28
USC00193821,1/31/2018,,28,15
USC00193821,2/1/2018,,35,15
USC00193821,2/2/2018,,44,33
USC00193821,2/3/2018,,33,8
USC00193821,2/4/2018,,35,10
USC00193821,2/5/2018,,47,35
USC00193821,2/6/2018,,46,22
USC00193821,2/7/2018,,33,23
USC00193821,2/8/2018,,49,25
USC00193821,2/9/2018,,49,21
USC00193821,2/10/2018,,39,22
USC00193821,2/11/2018,,51,39
USC00193821,2/12/2018,,53,41
USC00193821,2/13/2018,,49,27
USC00193821,2/14/2018,,36,27
USC00193821,2/15/2018,,44,34
USC00193821,2/16/2018,,51,38
USC00193821,2/17/2018,,52,28
USC00193821,2/18/2018,,40,29
USC00193821,2/19/2018,,43,25
USC00193821,2/20/2018,,50,35
USC00193821,2/21/2018,,52,45
USC00193821,2/22/2018,,51,41
USC00193821,2/23/2018,,42,32
USC00193821,2/24/2018,,44,33
USC00193821,2/25/2018,,59,38
USC00193821,2/26/2018,,59,38
USC00193821,2/27/2018,,51,31
USC00193821,2/28/2018,,53,31
USC00193821,3/1/2018,,51,39
USC00193821,3/2/2018,,61,39
USC00193821,3/3/2018,,50,35
USC00193821,3/4/2018,,42,36
USC00193821,3/5/2018,,40,33
USC00193821,3/6/2018,,41,33
USC00193821,3/7/2018,,41,33
USC00193821,3/8/2018,,43,31
USC00193821,3/9/2018,,38,28
USC00193821,3/10/2018,,39,28
USC00193821,3/11/2018,,43,29
USC00193821,3/12/2018,,46,28
USC00193821,3/13/2018,,44,30
USC00193821,3/14/2018,,33,28
USC00193821,3/15/2018,,37,28
USC00193821,3/16/2018,,42,30
USC00193821,3/17/2018,,38,25
USC00193821,3/18/2018,,43,16
USC00193821,3/19/2018,,33,17
USC00193821,3/20/2018,,38,21
USC00193821,3/21/2018,,38,25
USC00193821,3/22/2018,,38,32
USC00193821,3/23/2018,,36,30
USC00193821,3/24/2018,,46,28
USC00193821,3/25/2018,,45,33
USC00193821,3/26/2018,,38,32
USC00193821,3/27/2018,,44,31
USC00193821,3/28/2018,,46,35
USC00193821,3/29/2018,,49,32
USC00193821,3/30/2018,,54,35
USC00193821,3/31/2018,,50,38
USC00193821,4/1/2018,,51,38
USC00193821,4/2/2018,,54,33
USC00193821,4/3/2018,,40,33
USC00193821,4/4/2018,,42,36
USC00193821,4/5/2018,,53,31
USC00193821,4/6/2018,,44,27
USC00193821,4/7/2018,,47,26
USC00193821,4/8/2018,,48,36
USC00193821,4/9/2018,,43,28
USC00193821,4/10/2018,,44,28
USC00193821,4/11/2018,,40,26
USC00193821,4/12/2018,,44,27
USC00193821,4/13/2018,,51,40
USC00193821,4/14/2018,,53,45
USC00193821,4/15/2018,,58,37
USC00193821,4/16/2018,,41,34
USC00193821,4/17/2018,,53,41
USC00193821,4/18/2018,,51,34
USC00193821,4/19/2018,,51,36
USC00193821,4/20/2018,,46,34
USC00193821,4/21/2018,,52,36
USC00193821,4/22/2018,,55,35
USC00193821,4/23/2018,,60,35
USC00193821,4/24/2018,,61,36
USC00193821,4/25/2018,,61,36
USC00193821,4/26/2018,,54,49
USC00193821,4/27/2018,,61,42
USC00193821,4/28/2018,,56,42
USC00193821,4/29/2018,,64,42
USC00193821,4/30/2018,,56,38
USC00193821,5/1/2018,,49,40
USC00193821,5/2/2018,,66,42
USC00193821,5/3/2018,,79,54
USC00193821,5/4/2018,,79,54
USC00193821,5/5/2018,,72,54
USC00193821,5/6/2018,,72,53
USC00193821,5/7/2018,,58,47
USC00193821,5/8/2018,,63,45
USC00193821,5/9/2018,,61,45
USC00193821,5/10/2018,,64,46
USC00193821,5/11/2018,,62,47
USC00193821,5/12/2018,,66,45
USC00193821,5/13/2018,,54,48
USC00193821,5/14/2018,,56,48
USC00193821,5/15/2018,,62,49
USC00193821,5/16/2018,,69,53
USC00193821,5/17/2018,,59,51
USC00193821,5/18/2018,,61,52
USC00193821,5/19/2018,,55,49
USC00193821,5/20/2018,,61,50
USC00193821,5/21/2018,,65,54
USC00193821,5/22/2018,,69,51
USC00193821,5/23/2018,,67,52
USC00193821,5/24/2018,,70,53
USC00193821,5/25/2018,,60,52
USC00193821,5/26/2018,,73,55
USC00193821,5/27/2018,,76,54
USC00193821,5/28/2018,,56,50
USC00193821,5/29/2018,,56,50
USC00193821,5/30/2018,,79,55
USC00193821,5/31/2018,,71,53
USC00193821,6/1/2018,,71,53
USC00193821,6/2/2018,,70,60
USC00193821,6/3/2018,,68,50
USC00193821,6/4/2018,,61,46
USC00193821,6/5/2018,,53,49
USC00193821,6/6/2018,,62,50
USC00193821,6/7/2018,,63,50
USC00193821,6/8/2018,,63,50
USC00193821,6/9/2018,,70,55
USC00193821,6/10/2018,,74,59
USC00193821,6/11/2018,,68,53
USC00193821,6/12/2018,,68,49
USC00193821,6/13/2018,,69,49
USC00193821,6/14/2018,,69,61
USC00193821,6/15/2018,,77,56
USC00193821,6/16/2018,,64,55
USC00193821,6/17/2018,,78,60
USC00193821,6/18/2018,,80,63
USC00193821,6/19/2018,,76,64
USC00193821,6/20/2018,,78,55
USC00193821,6/21/2018,,75,55
USC00193821,6/22/2018,,73,60
USC00193821,6/23/2018,,72,58
USC00193821,6/24/2018,,63,56
USC00193821,6/25/2018,,70,56
USC00193821,6/26/2018,,70,53
USC00193821,6/27/2018,,72,56
USC00193821,6/28/2018,,71,63
USC00193821,6/29/2018,,67,66
USC00193821,6/30/2018,,82,67
USC00193821,7/1/2018,,84,67
USC00193821,7/2/2018,,87,67
USC00193821,7/3/2018,,77,66
USC00193821,7/4/2018,,82,69
USC00193821,7/5/2018,,85,70
USC00193821,7/6/2018,,83,71
USC00193821,7/7/2018,,77,60
USC00193821,7/8/2018,,77,55
USC00193821,7/9/2018,,76,56
USC00193821,7/10/2018,,77,58
USC00193821,7/11/2018,,82,67
USC00193821,7/12/2018,,82,59
USC00193821,7/13/2018,,76,57
USC00193821,7/14/2018,,78,58
USC00193821,7/15/2018,,,
USC00193821,7/16/2018,,77,65
USC00193821,7/17/2018,,85,65
USC00193821,7/18/2018,,78,69
USC00193821,7/19/2018,,78,61
USC00193821,7/20/2018,,79,60
USC00193821,7/21/2018,,80,55
USC00193821,7/22/2018,,75,61
USC00193821,7/23/2018,,77,70
USC00193821,7/24/2018,,81,70
USC00193821,7/25/2018,,81,70
USC00193821,7/26/2018,,81,71
USC00193821,7/27/2018,,77,70
USC00193821,7/28/2018,,79,71
USC00193821,7/29/2018,,82,68
USC00193821,7/30/2018,,81,66
USC00193821,7/31/2018,,83,69
USC00193821,8/1/2018,,80,68
USC00193821,8/2/2018,,77,70
USC00193821,8/3/2018,,84,75
USC00193821,8/4/2018,,84,74
USC00193821,8/5/2018,,80,68
USC00193821,8/6/2018,,81,67
USC00193821,8/7/2018,,84,71
USC00193821,8/8/2018,,84,71
USC00193821,8/9/2018,,83,73
USC00193821,8/10/2018,,84,70
USC00193821,8/11/2018,,84,67
USC00193821,8/12/2018,,84,67
USC00193821,8/13/2018,,78,67
USC00193821,8/14/2018,,77,69
USC00193821,8/15/2018,,81,69
USC00193821,8/16/2018,,81,69
USC00193821,8/17/2018,,86,68
USC00193821,8/18/2018,,82,68
USC00193821,8/19/2018,,81,65
USC00193821,8/20/2018,,81,64
USC00193821,8/21/2018,,70,65
USC00193821,8/22/2018,,70,65
USC00193821,8/23/2018,,78,64
USC00193821,8/24/2018,,78,56
USC00193821,8/25/2018,,78,57
USC00193821,8/26/2018,,76,58
USC00193821,8/27/2018,,77,61
USC00193821,8/28/2018,,85,66
USC00193821,8/29/2018,,87,71
USC00193821,8/30/2018,,89,74
USC00193821,8/31/2018,,89,66
USC00193821,9/1/2018,,76,60
USC00193821,9/2/2018,,76,59
USC00193821,9/3/2018,,80,59
USC00193821,9/4/2018,,81,59
USC00193821,9/5/2018,,86,66
USC00193821,9/6/2018,,80,66
USC00193821,9/7/2018,,83,68
USC00193821,9/8/2018,,73,64
USC00193821,9/9/2018,,70,59
USC00193821,9/10/2018,,66,58
USC00193821,9/11/2018,,71,58
USC00193821,9/12/2018,,78,70
USC00193821,9/13/2018,,74,65
USC00193821,9/14/2018,,71,61
USC00193821,9/15/2018,,77,58
USC00193821,9/16/2018,,76,59
USC00193821,9/17/2018,,77,59
USC00193821,9/18/2018,,79,59
USC00193821,9/19/2018,,74,65
USC00193821,9/20/2018,,67,60
USC00193821,9/21/2018,,67,55
USC00193821,9/22/2018,,72,57
USC00193821,9/23/2018,,74,52
USC00193821,9/24/2018,,64,50
USC00193821,9/25/2018,,63,52
USC00193821,9/26/2018,,69,59
USC00193821,9/27/2018,,74,64
USC00193821,9/28/2018,,70,56
USC00193821,9/29/2018,,62,52
USC00193821,9/30/2018,,71,53
USC00193821,10/1/2018,,67,54
USC00193821,10/2/2018,,70,54
USC00193821,10/3/2018,,70,54
USC00193821,10/4/2018,,61,54
USC00193821,10/5/2018,,68,54
USC00193821,10/6/2018,,63,43
USC00193821,10/7/2018,,65,43
USC00193821,10/8/2018,,71,43
USC00193821,10/9/2018,,63,58
USC00193821,10/10/2018,,73,63
USC00193821,10/11/2018,,78,67
USC00193821,10/12/2018,,75,59
USC00193821,10/13/2018,,60,47
USC00193821,10/14/2018,,53,42
USC00193821,10/15/2018,,56,41
USC00193821,10/16/2018,,69,41
USC00193821,10/17/2018,,55,40
USC00193821,10/18/2018,,60,38
USC00193821,10/19/2018,,49,36
USC00193821,10/20/2018,,60,36
USC00193821,10/21/2018,,62,43
USC00193821,10/22/2018,,48,31
USC00193821,10/23/2018,,50,31
USC00193821,10/24/2018,,57,31
USC00193821,10/25/2018,,49,36
USC00193821,10/26/2018,,50,32
USC00193821,10/27/2018,,50,32
USC00193821,10/28/2018,,59,47
USC00193821,10/29/2018,,58,48
USC00193821,10/30/2018,,58,41
USC00193821,10/31/2018,,49,32
USC00193821,11/1/2018,,58,32
USC00193821,11/2/2018,,66,57
USC00193821,11/3/2018,,66,57
USC00193821,11/4/2018,,62,39
USC00193821,11/5/2018,,54,36
USC00193821,11/6/2018,,54,36
USC00193821,11/7/2018,,62,50
USC00193821,11/8/2018,,62,46
USC00193821,11/9/2018,,54,39
USC00193821,11/10/2018,,55,41
USC00193821,11/11/2018,,51,34
USC00193821,11/12/2018,,46,30
USC00193821,11/13/2018,,50,30
USC00193821,11/14/2018,,59,33
USC00193821,11/15/2018,,40,25
USC00193821,11/16/2018,,49,26
USC00193821,11/17/2018,,52,34
USC00193821,11/18/2018,,50,33
USC00193821,11/19/2018,,50,35
USC00193821,11/20/2018,,55,35
USC00193821,11/21/2018,,50,31
